SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,PacketSize,Duration,Flag,Anomaly
192.168.86.173,10.0.237.112,26266,440,UDP,510,0.4406824150970324,SYN,0
192.168.115.45,10.0.156.68,56865,689,TCP,403,2.1795216645485866,FIN,0
192.168.38.94,10.0.88.165,63986,298,TCP,437,0.55330453176835,FIN,0
192.168.68.132,10.0.146.51,3200,407,UDP,377,0.4356933845533074,PSH,0
192.168.180.244,10.0.184.12,21151,308,TCP,492,0.37638198281106644,FIN,0
192.168.26.109,10.0.28.246,42584,102,UDP,644,2.234326834241427,ACK,0
192.168.253.98,10.0.246.155,28252,361,TCP,529,0.5496363060836919,RST,0
192.168.87.96,10.0.203.206,54598,847,TCP,510,2.096677679168023,PSH,0
192.168.57.87,10.0.52.111,21232,624,TCP,352,0.35708766574502565,SYN,0
192.168.127.213,10.0.181.58,29506,693,TCP,636,3.8306098641322968,ACK,0
192.168.60.75,10.0.244.127,10195,616,UDP,504,0.6987626737907855,SYN,0
192.168.153.124,10.0.239.175,36243,528,UDP,510,0.17987003012730857,FIN,0
192.168.150.68,10.0.131.36,34420,608,UDP,385,0.5517697039331045,FIN,0
192.168.109.1,10.0.142.126,43613,293,TCP,487,1.1449735737310374,RST,0
192.168.201.56,10.0.54.108,41570,146,TCP,408,2.187744247149393,SYN,0
192.168.156.238,10.0.147.145,4720,404,TCP,432,0.13591787803125308,ACK,1
192.168.18.240,10.0.33.151,61798,814,TCP,329,0.8174510470422125,SYN,0
192.168.237.229,10.0.57.100,21082,2,TCP,305,0.7606714408879935,SYN,0
192.168.249.15,10.0.98.242,21337,119,UDP,715,0.3980456446340594,SYN,0
192.168.182.2,10.0.219.149,20173,855,TCP,520,0.5252294389643758,SYN,0
192.168.235.85,10.0.170.6,54545,606,TCP,614,0.36327917360097384,FIN,0
192.168.152.91,10.0.241.206,46764,191,UDP,471,0.36010632685138483,RST,0
192.168.54.2,10.0.88.88,42099,3,TCP,482,0.7622276689590595,ACK,0
192.168.179.228,10.0.90.89,5980,942,TCP,394,0.06192992705084673,PSH,0
192.168.95.103,10.0.18.26,11219,1021,TCP,560,0.6564704366127769,FIN,0
192.168.181.3,10.0.198.156,18100,487,ICMP,574,0.39200971324984407,FIN,0
192.168.51.111,10.0.37.90,53338,623,TCP,552,0.624326246266995,ACK,1
192.168.251.51,10.0.218.157,2129,177,TCP,500,3.688241577849649,ACK,0
192.168.43.136,10.0.243.136,64835,257,UDP,529,1.3519309690835632,RST,0
192.168.78.106,10.0.31.123,53184,873,UDP,456,1.9767469392056787,PSH,0
192.168.63.234,10.0.72.54,52337,534,UDP,603,0.46438746831841293,FIN,0
192.168.249.2,10.0.27.123,64256,477,TCP,363,1.2235942510041005,RST,0
192.168.79.197,10.0.23.6,16441,398,UDP,420,0.6220352889718709,FIN,0
192.168.128.58,10.0.32.51,25753,496,TCP,477,0.9090691216358293,RST,0
192.168.240.102,10.0.110.194,47980,220,TCP,373,0.5762100099384826,RST,0
192.168.191.77,10.0.157.212,31123,981,TCP,346,0.14122859477727337,PSH,0
192.168.186.110,10.0.9.37,53875,173,UDP,478,2.943979490917617,SYN,0
192.168.93.138,10.0.106.243,33622,736,TCP,456,1.22541557891131,FIN,0
192.168.137.28,10.0.245.77,30985,390,TCP,484,0.9178090246677724,RST,0
192.168.224.169,10.0.118.46,13626,502,TCP,501,0.8227684043697262,RST,0
192.168.224.42,10.0.221.147,53962,577,TCP,560,1.2833297643059285,ACK,0
192.168.71.91,10.0.89.195,10280,789,TCP,509,0.760458129139346,SYN,0
192.168.222.2,10.0.142.160,21608,761,TCP,674,0.24323923849765497,ACK,0
192.168.183.227,10.0.144.26,48004,260,UDP,519,0.007337499424307181,SYN,0
192.168.101.29,10.0.1.24,35705,131,TCP,654,0.4830217211540679,PSH,0
192.168.97.73,10.0.194.173,26816,113,UDP,605,0.8292230722503509,PSH,0
192.168.20.35,10.0.180.233,22928,798,TCP,614,0.4648223575682631,ACK,0
192.168.202.108,10.0.60.31,44385,799,TCP,344,0.7620972191480471,ACK,0
192.168.169.231,10.0.89.147,65527,930,TCP,519,1.0932581964188648,SYN,0
192.168.16.42,10.0.153.108,35564,723,UDP,537,1.6599878770527006,SYN,0
192.168.101.243,10.0.134.11,27560,20,TCP,470,0.35473797877363045,ACK,0
192.168.245.246,10.0.126.18,20188,215,TCP,515,1.0028846726715746,ACK,0
192.168.136.31,10.0.54.139,64067,310,TCP,398,2.22355627108928,RST,0
192.168.215.126,10.0.79.142,14020,251,ICMP,643,0.16538307700884938,FIN,1
192.168.253.205,10.0.236.154,57599,488,TCP,501,1.1727805400676197,ACK,0
192.168.65.84,10.0.48.68,63114,382,TCP,540,2.458725926221347,SYN,0
192.168.204.129,10.0.222.235,3895,409,UDP,420,1.1127308056133378,RST,0
192.168.199.34,10.0.182.152,47026,271,UDP,657,0.09715880984337281,PSH,0
192.168.56.246,10.0.178.25,50836,934,TCP,582,0.33286755455514877,PSH,0
192.168.55.203,10.0.42.168,23650,407,TCP,604,0.21007958568138152,PSH,1
192.168.10.33,10.0.74.8,61003,692,TCP,702,2.4345162745323004,RST,0
192.168.79.89,10.0.96.212,11545,194,UDP,478,4.834221591599116,ACK,0
192.168.6.197,10.0.118.145,62322,441,TCP,559,0.5671137183809799,FIN,0
192.168.121.14,10.0.30.95,44434,313,UDP,552,2.2652485537130684,PSH,0
192.168.175.110,10.0.197.252,2156,79,UDP,444,0.14510876182436952,ACK,0
192.168.4.112,10.0.221.175,34491,180,ICMP,538,0.0034428768820385573,PSH,0
192.168.245.75,10.0.221.166,15558,1004,UDP,420,0.8401809779045395,PSH,0
192.168.144.125,10.0.129.40,24878,675,TCP,497,4.372868893777632,PSH,0
192.168.42.195,10.0.111.147,44022,714,TCP,338,0.8263422972500657,SYN,0
192.168.219.64,10.0.148.212,64838,14,TCP,421,3.937896841398773,RST,0
192.168.78.187,10.0.96.143,40089,859,TCP,316,0.5991979118711934,RST,0
192.168.95.64,10.0.106.185,46631,246,TCP,651,0.4813335256282325,SYN,0
192.168.143.197,10.0.246.92,8836,1022,TCP,566,2.6532597293454745,PSH,0
192.168.58.222,10.0.146.227,62868,14,UDP,453,0.05004025146449366,RST,0
192.168.134.180,10.0.81.136,5581,99,UDP,424,0.39569466336606535,RST,0
192.168.126.171,10.0.153.99,3203,33,TCP,615,0.5860838386917817,RST,0
192.168.219.51,10.0.124.122,44822,436,TCP,677,0.09094858161182516,PSH,0
192.168.242.181,10.0.245.62,10089,257,TCP,578,0.7279364335734806,PSH,0
192.168.52.180,10.0.156.161,9299,34,UDP,632,0.4704870039744428,RST,0
192.168.92.49,10.0.166.14,51598,19,TCP,499,0.5744382719559324,FIN,0
192.168.76.59,10.0.124.3,48881,664,ICMP,292,1.15941399467302,ACK,1
192.168.61.34,10.0.91.224,61043,1002,UDP,489,0.07294891263826525,ACK,1
192.168.205.10,10.0.229.122,36972,260,ICMP,512,3.264746676202207,PSH,0
192.168.140.254,10.0.69.176,21724,676,UDP,606,0.7390564073939854,FIN,0
192.168.98.238,10.0.40.117,62343,589,UDP,461,1.8251771413078777,FIN,1
192.168.74.110,10.0.104.209,40488,826,UDP,384,0.3834522290365131,FIN,0
192.168.9.158,10.0.38.103,43375,416,TCP,321,0.37617590069338147,SYN,0
192.168.102.24,10.0.81.92,28818,137,TCP,566,2.341470069533565,SYN,0
192.168.26.98,10.0.23.243,29807,359,UDP,470,0.12496983321993542,RST,0
192.168.208.135,10.0.168.91,18022,720,TCP,389,0.10956726427069263,FIN,0
192.168.156.180,10.0.101.41,14893,754,TCP,562,1.1943021402428704,ACK,0
192.168.118.57,10.0.217.114,61339,579,UDP,579,0.6274106541736428,SYN,0
192.168.172.110,10.0.74.72,45549,116,UDP,479,1.2634232814498143,PSH,0
192.168.245.16,10.0.156.173,29176,404,TCP,600,0.5672218832803342,PSH,0
192.168.218.165,10.0.125.177,21978,202,TCP,565,0.2379313530290675,FIN,0
192.168.26.78,10.0.238.37,32579,376,TCP,485,1.2561280273755344,RST,0
192.168.56.69,10.0.202.245,64377,250,TCP,478,0.03983847025847008,FIN,0
192.168.186.72,10.0.236.196,17678,446,UDP,466,0.5941385208888009,PSH,0
192.168.179.183,10.0.249.151,46050,954,TCP,499,0.6136924233978562,PSH,0
192.168.214.64,10.0.123.188,36260,278,ICMP,649,0.08113198835432599,RST,1
192.168.163.230,10.0.137.221,48000,112,TCP,618,0.27658587844044163,SYN,1
192.168.24.47,10.0.40.206,16066,963,TCP,551,0.3010664784775329,RST,0
192.168.20.1,10.0.87.219,26990,843,UDP,682,2.2348367096601556,ACK,0
192.168.26.170,10.0.223.114,49431,473,TCP,614,0.718752255407753,PSH,0
192.168.164.55,10.0.84.130,45338,746,TCP,484,1.1109795012982189,ACK,0
192.168.146.121,10.0.249.123,46119,688,ICMP,557,0.05647434781321451,PSH,0
192.168.143.233,10.0.131.128,15294,392,UDP,636,0.10923478994350336,PSH,0
192.168.51.111,10.0.196.236,31932,969,TCP,508,0.8286696089920069,FIN,0
192.168.94.65,10.0.42.14,16547,143,TCP,479,1.8025167264737099,PSH,0
192.168.251.94,10.0.150.5,63457,32,TCP,682,0.05443583534092304,PSH,0
192.168.171.78,10.0.226.98,48092,181,ICMP,554,4.102773175034765,PSH,0
192.168.57.25,10.0.84.153,21015,579,UDP,604,2.1666762508349464,PSH,0
192.168.6.175,10.0.193.222,11799,516,TCP,428,2.0647190995667772,FIN,0
192.168.66.85,10.0.195.81,13289,798,TCP,590,0.008711881894704468,FIN,0
192.168.184.190,10.0.93.214,20483,269,UDP,481,0.5215367546140793,ACK,0
192.168.185.191,10.0.144.26,62274,236,TCP,496,1.588482095017545,ACK,0
192.168.190.61,10.0.162.125,17697,277,UDP,403,1.4213188176898184,ACK,0
192.168.141.54,10.0.112.20,58296,553,ICMP,477,0.4240990867540722,RST,0
192.168.196.23,10.0.25.37,28080,633,UDP,357,2.1007858275798363,FIN,0
192.168.54.34,10.0.9.74,7638,1006,UDP,613,1.0107653065147288,FIN,0
192.168.61.11,10.0.10.68,37044,275,TCP,445,5.107702611618273,SYN,0
192.168.97.50,10.0.39.181,8439,743,TCP,534,0.40755477413200475,SYN,0
192.168.228.237,10.0.4.118,24179,816,UDP,384,1.031554708936723,SYN,0
192.168.50.20,10.0.52.146,50454,86,TCP,548,0.5525000714637334,ACK,0
192.168.175.78,10.0.35.35,44908,63,TCP,247,1.0428592650144486,PSH,0
192.168.242.254,10.0.143.64,17988,404,TCP,409,0.3007931783082031,RST,0
192.168.103.137,10.0.127.117,38750,192,TCP,635,0.4820381519871453,FIN,0
192.168.78.12,10.0.28.254,58621,293,TCP,433,2.6916310929134846,ACK,0
192.168.65.50,10.0.92.109,38068,1022,UDP,479,0.34116687972194604,RST,0
192.168.214.141,10.0.186.113,58173,31,TCP,283,0.9694374136084212,FIN,0
192.168.129.229,10.0.51.75,38568,330,TCP,635,2.508241554333063,RST,0
192.168.177.230,10.0.202.57,51000,658,TCP,474,0.6558911139776885,RST,0
192.168.187.115,10.0.183.82,33276,107,TCP,632,1.1877497295748887,FIN,0
192.168.60.234,10.0.15.21,4856,871,UDP,431,1.3785171169183876,RST,0
192.168.223.18,10.0.107.95,26299,622,TCP,351,0.7855034145451619,SYN,0
192.168.247.108,10.0.107.232,15925,276,TCP,641,0.4762779690063638,SYN,0
192.168.11.43,10.0.32.170,39237,722,TCP,539,1.6524813541713494,RST,0
192.168.140.179,10.0.40.8,35172,651,ICMP,510,0.8076989651000248,ACK,0
192.168.66.75,10.0.58.185,62264,598,TCP,439,0.12345352913611998,PSH,0
192.168.23.245,10.0.165.131,43657,1019,TCP,619,2.0758052648925576,FIN,0
192.168.31.204,10.0.154.95,61095,556,TCP,315,0.3530313656232205,ACK,0
192.168.97.190,10.0.202.114,23942,82,TCP,580,0.680116123819601,PSH,0
192.168.203.127,10.0.115.245,47718,64,TCP,380,0.24055231918077483,FIN,0
192.168.38.43,10.0.46.209,64421,890,UDP,545,0.6785718617690348,PSH,0
192.168.224.193,10.0.112.123,20564,930,TCP,699,0.13840339007158176,FIN,0
192.168.196.144,10.0.29.178,12604,855,UDP,495,0.8353168236843104,SYN,0
192.168.199.103,10.0.23.186,54483,833,TCP,491,0.7397784342939244,ACK,1
192.168.139.53,10.0.33.253,39426,567,TCP,448,1.7060254955318144,PSH,0
192.168.94.1,10.0.236.71,58751,586,UDP,484,0.8207522029394649,SYN,0
192.168.81.147,10.0.97.24,39602,885,TCP,455,0.5255059839770633,ACK,0
192.168.111.152,10.0.230.93,25941,129,UDP,502,0.6279884592609603,RST,0
192.168.4.226,10.0.212.244,23342,256,UDP,471,0.9281968641565114,ACK,0
192.168.233.129,10.0.14.206,11203,934,ICMP,483,1.8299488540524729,ACK,0
192.168.132.78,10.0.255.60,13275,231,TCP,443,0.042626986824250576,SYN,0
192.168.112.76,10.0.3.48,46923,497,TCP,487,2.6117568247147496,SYN,0
192.168.137.142,10.0.53.181,20517,137,TCP,496,0.08761043548290855,PSH,0
192.168.60.44,10.0.227.55,21490,863,TCP,666,0.4226622399028419,PSH,0
192.168.114.12,10.0.232.55,31230,455,TCP,659,0.4097431802330537,RST,0
192.168.121.75,10.0.120.214,46499,913,TCP,532,0.758749035455793,SYN,0
192.168.20.164,10.0.246.208,61166,355,TCP,455,0.43798010122092024,SYN,0
192.168.75.242,10.0.22.22,20648,624,TCP,534,0.24752611084625836,ACK,0
192.168.142.238,10.0.2.26,27588,485,UDP,418,0.27895237695810227,ACK,0
192.168.68.70,10.0.148.145,23436,820,UDP,444,4.219565344253128,RST,0
192.168.26.165,10.0.87.106,29014,146,TCP,505,1.8118139595796101,ACK,0
192.168.127.254,10.0.80.20,52025,959,UDP,433,1.6371825567294536,ACK,0
192.168.107.137,10.0.80.236,58673,33,TCP,435,0.5434710810214135,PSH,0
192.168.59.1,10.0.81.244,61981,260,TCP,453,2.751732739616478,RST,1
192.168.177.162,10.0.133.4,36541,87,TCP,728,0.06476948926371821,PSH,0
192.168.188.84,10.0.0.107,14180,843,UDP,517,0.13388920003280078,RST,0
192.168.42.243,10.0.39.54,24088,948,TCP,327,0.28331988969707456,PSH,0
192.168.135.185,10.0.195.86,26735,265,TCP,519,1.0263698788990434,PSH,0
192.168.68.105,10.0.138.217,31130,832,ICMP,545,0.1825481780022628,RST,0
192.168.150.84,10.0.218.238,17613,542,TCP,493,0.4094717075181381,ACK,0
192.168.29.161,10.0.206.14,24760,392,UDP,560,0.19506272952808534,FIN,0
192.168.5.211,10.0.87.235,21999,232,TCP,443,1.6077660885977665,SYN,0
192.168.182.57,10.0.160.219,37242,901,UDP,485,2.39893032814795,RST,0
192.168.143.46,10.0.43.250,8238,588,TCP,491,1.8998602129623205,FIN,0
192.168.131.249,10.0.138.64,31605,447,UDP,431,0.02770063098534573,PSH,0
192.168.8.138,10.0.174.139,21219,129,ICMP,405,0.38155952254405556,ACK,0
192.168.54.185,10.0.21.214,45606,271,UDP,507,1.0149582039877971,PSH,0
192.168.195.243,10.0.141.213,61967,89,TCP,522,0.0006940547443934135,RST,0
192.168.131.223,10.0.241.22,28151,466,UDP,219,1.3718356383253762,FIN,0
192.168.105.210,10.0.32.213,6165,934,UDP,448,2.030904413708497,PSH,0
192.168.226.57,10.0.15.202,29908,170,TCP,471,0.08075569772160254,ACK,0
192.168.166.69,10.0.16.245,25909,128,UDP,518,0.5642646990220702,RST,0
192.168.104.149,10.0.155.87,3732,174,TCP,582,0.3607140602780989,RST,0
192.168.202.40,10.0.26.22,19399,949,TCP,468,2.9363196704956636,PSH,0
192.168.228.60,10.0.161.192,16112,26,TCP,558,0.3926496412031149,ACK,0
192.168.222.95,10.0.124.237,58639,573,TCP,362,0.8697331478750532,RST,0
192.168.75.231,10.0.35.182,45626,511,TCP,634,0.009101740306018244,RST,0
192.168.245.24,10.0.57.147,46070,488,TCP,494,1.8115703822134421,PSH,0
192.168.253.47,10.0.167.157,11038,891,TCP,349,0.029723812492582866,FIN,0
192.168.235.48,10.0.208.15,65449,579,TCP,559,0.8421852958655824,SYN,0
192.168.90.49,10.0.77.124,4297,950,UDP,473,1.3498203815714773,ACK,0
192.168.251.242,10.0.207.154,48159,406,TCP,683,0.505214830551179,RST,0
192.168.92.166,10.0.97.205,38330,26,TCP,659,0.032179480870078735,RST,0
192.168.144.6,10.0.140.204,31905,83,TCP,588,2.309819058676893,RST,0
192.168.158.42,10.0.253.125,32510,1004,TCP,212,0.4558233666685961,FIN,0
192.168.90.210,10.0.223.107,13565,364,TCP,477,0.6276608882491846,SYN,0
192.168.201.176,10.0.25.217,9736,367,TCP,626,1.677076676941844,PSH,0
192.168.96.18,10.0.167.66,10192,60,UDP,584,1.0807786450187982,ACK,0
192.168.73.19,10.0.170.97,53898,551,TCP,407,0.3935907395154743,FIN,0
192.168.218.63,10.0.76.82,4575,635,TCP,489,0.7779227232986704,RST,0
192.168.232.233,10.0.241.90,13321,292,TCP,559,0.09867609494692299,SYN,0
192.168.206.26,10.0.4.215,44757,789,UDP,340,0.6561785943332521,SYN,0
192.168.70.187,10.0.139.44,28152,937,TCP,349,0.5591066431925968,SYN,0
192.168.6.155,10.0.91.80,3856,886,TCP,743,1.4268930721461748,PSH,0
192.168.51.97,10.0.205.222,29507,816,UDP,469,1.6094291906533238,ACK,0
192.168.196.6,10.0.133.194,23087,794,UDP,309,2.0576983656559142,RST,0
192.168.56.212,10.0.29.100,23987,191,TCP,430,1.9465778893419716,FIN,0
192.168.6.196,10.0.134.170,14446,461,TCP,532,6.405067219230511,FIN,0
192.168.22.34,10.0.212.194,33944,804,TCP,579,1.2291412940746969,FIN,0
192.168.127.198,10.0.56.200,55930,664,TCP,434,0.9695060036707418,FIN,0
192.168.42.69,10.0.251.87,12180,896,TCP,380,0.1592025718728283,RST,0
192.168.73.241,10.0.132.226,12132,233,TCP,587,0.6314128957247149,ACK,0
192.168.6.203,10.0.54.190,32869,474,UDP,405,0.5629170826986759,RST,1
192.168.4.246,10.0.81.128,3824,405,TCP,474,1.3265142849402254,FIN,0
192.168.54.139,10.0.255.28,64320,658,TCP,567,0.3211402403533901,ACK,0
192.168.173.219,10.0.59.77,39102,271,TCP,451,2.046758606526426,PSH,0
192.168.43.52,10.0.49.98,43736,847,TCP,700,0.24822410074363024,ACK,0
192.168.71.123,10.0.28.95,3634,134,TCP,414,0.6608253403964494,PSH,0
192.168.227.209,10.0.10.243,13091,171,UDP,463,2.8886271606618124,RST,0
192.168.83.79,10.0.38.146,34896,415,UDP,460,0.4215654817627203,PSH,0
192.168.169.123,10.0.255.172,11752,28,ICMP,436,1.301796253841766,PSH,0
192.168.79.63,10.0.169.91,30590,136,UDP,608,0.40890001587374664,ACK,0
192.168.28.140,10.0.250.11,30807,925,UDP,465,0.7223672381663222,RST,0
192.168.136.161,10.0.87.103,57537,405,TCP,785,1.4944868103366924,ACK,0
192.168.63.6,10.0.251.189,21607,977,TCP,510,1.6851117811956795,SYN,0
192.168.22.27,10.0.195.218,21262,888,UDP,521,1.8482676673245901,PSH,0
192.168.151.27,10.0.166.228,8287,505,TCP,343,0.10485933279670735,ACK,0
192.168.212.37,10.0.23.68,61862,241,TCP,442,1.9302150110502638,RST,1
192.168.0.234,10.0.138.188,2938,856,UDP,568,0.15826544439805962,ACK,0
192.168.114.7,10.0.148.24,24773,954,ICMP,554,0.31857083044771883,SYN,0
192.168.116.110,10.0.153.232,20480,444,TCP,393,3.5435853726097313,PSH,0
192.168.197.38,10.0.142.192,26606,434,TCP,453,0.15574095391661993,SYN,0
192.168.180.168,10.0.70.160,1430,228,TCP,178,0.28912785199229085,SYN,0
192.168.146.58,10.0.133.197,14713,509,TCP,420,0.40914396763543903,PSH,0
192.168.196.176,10.0.74.192,33958,799,TCP,672,1.6409096282005728,SYN,0
192.168.57.126,10.0.207.127,34300,303,UDP,523,0.3869561418457732,PSH,0
192.168.86.254,10.0.9.136,51837,34,TCP,612,1.7485702336317714,PSH,0
192.168.56.58,10.0.31.180,64824,2,TCP,331,0.23015975849170572,FIN,0
192.168.52.245,10.0.177.218,37456,362,UDP,509,0.9188403328334063,RST,0
192.168.144.92,10.0.22.17,20897,195,TCP,488,3.212100333713789,ACK,0
192.168.39.158,10.0.168.210,14074,606,UDP,437,0.04188655643460988,ACK,0
192.168.170.31,10.0.63.59,1704,840,TCP,476,2.392068366558745,RST,0
192.168.184.237,10.0.224.172,19932,308,UDP,447,0.1801311257175944,SYN,0
192.168.43.230,10.0.212.251,19528,647,TCP,383,0.869806742474483,RST,0
192.168.22.155,10.0.90.106,22668,716,TCP,513,0.05003465780175536,PSH,0
192.168.77.46,10.0.129.225,63045,250,TCP,587,0.8469921107638761,PSH,0
192.168.219.136,10.0.227.12,38149,147,TCP,421,0.9545372545958364,ACK,0
192.168.171.154,10.0.150.37,2387,346,TCP,426,1.648524070709634,FIN,0
192.168.92.174,10.0.130.17,43315,348,TCP,580,0.5380098952033628,SYN,0
192.168.217.39,10.0.210.186,36084,254,ICMP,504,2.4739602128329286,RST,0
192.168.154.160,10.0.59.76,2562,399,TCP,465,0.46267370923746826,PSH,0
192.168.146.90,10.0.76.224,37200,334,UDP,509,0.09605879924144133,PSH,0
192.168.53.70,10.0.2.114,57918,176,UDP,706,0.4889945620267203,FIN,0
192.168.255.170,10.0.195.169,42544,125,UDP,614,0.36566629000979867,PSH,0
192.168.188.239,10.0.40.113,26699,763,UDP,672,0.5913727328447521,RST,0
192.168.135.208,10.0.5.12,19311,398,TCP,573,0.22261046144828578,ACK,0
192.168.39.202,10.0.219.137,1198,131,TCP,423,0.4625770960315885,ACK,0
192.168.1.221,10.0.39.231,27756,562,TCP,455,2.173676162342034,SYN,0
192.168.76.200,10.0.135.57,36022,605,TCP,424,1.056862345575704,RST,1
192.168.75.82,10.0.218.93,38079,892,TCP,562,0.22079566374398454,PSH,0
192.168.75.100,10.0.241.40,54336,822,TCP,469,0.054324088545255174,PSH,0
192.168.228.185,10.0.115.153,13136,902,TCP,416,0.24418520820813894,RST,0
192.168.244.209,10.0.239.101,40898,945,UDP,488,0.5262226554056758,ACK,0
192.168.34.29,10.0.210.189,10713,407,ICMP,360,0.4574929151420394,PSH,0
192.168.218.246,10.0.53.175,45838,732,UDP,600,1.8870815945425155,PSH,0
192.168.142.38,10.0.24.81,20579,846,TCP,403,0.8818267304852118,RST,0
192.168.46.83,10.0.128.32,51743,334,TCP,591,1.848252718493211,SYN,0
192.168.65.47,10.0.235.201,65375,20,UDP,546,6.791851230060379,RST,0
192.168.197.91,10.0.42.83,34943,205,TCP,557,0.3429734474153818,PSH,0
192.168.163.127,10.0.19.8,8643,603,UDP,385,0.649044981530304,RST,0
192.168.217.124,10.0.253.111,7057,956,UDP,506,1.222658025107287,RST,0
192.168.211.155,10.0.7.21,42352,355,TCP,448,0.7169353862439632,SYN,0
192.168.170.36,10.0.234.90,5970,173,TCP,324,0.39574639654074434,ACK,0
192.168.125.99,10.0.56.182,25642,189,TCP,643,1.6939387845379332,RST,0
192.168.214.141,10.0.3.2,35699,824,TCP,490,2.2295978248686663,RST,0
192.168.254.138,10.0.229.234,37282,2,TCP,454,0.32605334723069457,SYN,0
192.168.252.137,10.0.242.142,19943,873,ICMP,637,0.3305294943176754,PSH,0
192.168.117.99,10.0.128.46,5197,941,TCP,596,0.8380497584569505,FIN,0
192.168.42.149,10.0.145.250,44857,168,TCP,830,1.6949315752898442,FIN,0
192.168.215.135,10.0.188.93,27424,368,TCP,404,0.7338121366252017,PSH,0
192.168.112.180,10.0.233.112,51469,536,TCP,443,0.06192815759347678,PSH,0
192.168.44.61,10.0.52.136,5793,925,UDP,693,0.3495640062952243,PSH,0
192.168.185.1,10.0.219.236,38588,963,TCP,414,0.6988621500238332,ACK,0
192.168.104.218,10.0.247.124,46838,877,ICMP,426,1.3344005330956137,ACK,0
192.168.8.93,10.0.23.111,15235,580,UDP,491,1.4914133486558436,SYN,0
192.168.242.246,10.0.219.125,24279,370,UDP,664,1.3955614459030612,PSH,0
192.168.68.236,10.0.67.177,28986,706,TCP,446,0.09962500578938503,RST,0
192.168.56.16,10.0.47.155,20380,596,TCP,727,0.9571110185310719,PSH,0
192.168.178.93,10.0.81.205,21330,950,UDP,498,0.5541387603423066,PSH,0
192.168.71.76,10.0.90.142,6021,437,UDP,634,0.3761840024055421,RST,0
192.168.235.37,10.0.119.77,57208,207,UDP,465,1.7579883752515704,SYN,0
192.168.215.63,10.0.60.67,18400,49,TCP,402,0.4437517249876785,PSH,0
192.168.107.212,10.0.105.3,41904,544,TCP,557,0.20152251828761109,RST,0
192.168.114.15,10.0.77.29,39079,829,ICMP,354,1.189867384124472,FIN,0
192.168.70.31,10.0.185.41,11602,682,TCP,335,0.1456132113253002,FIN,0
192.168.73.97,10.0.231.244,19648,129,TCP,570,0.34797280606770775,RST,0
192.168.13.179,10.0.90.191,51652,447,TCP,442,0.5877963310221257,PSH,0
192.168.217.96,10.0.186.160,40218,614,UDP,362,0.1527701679436291,ACK,0
192.168.27.180,10.0.248.137,45391,35,TCP,440,0.3387307814922342,ACK,0
192.168.54.170,10.0.113.51,1413,819,TCP,556,1.026135033348556,PSH,0
192.168.37.123,10.0.216.245,34791,199,TCP,405,0.8151014680845136,RST,0
192.168.80.8,10.0.237.234,46604,813,TCP,221,1.8596961634552027,SYN,0
192.168.75.94,10.0.143.201,49391,77,UDP,483,0.15185903610834922,ACK,0
192.168.72.21,10.0.27.230,2879,369,TCP,535,1.9940859914402838,FIN,0
192.168.125.20,10.0.52.44,41917,833,TCP,581,0.07863105452228443,SYN,0
